class,image,yellow_ratio,brown_ratio,dark_ratio,flagged_yellow,flagged_brown,flagged_dark,flagged_overall
healthy,Healthy_leaf_11_jpg.rf.711e49b8a52cf2ff5c5d8a315eb8d120.jpg,0.0691,0.0002,0.2212,False,False,True,True
healthy,Healthy_leaf_11_jpg.rf.e4c11a48128c5a69ab7257efdf6fbcf5.jpg,0.0608,0.0002,0.2769,False,False,True,True
healthy,Healthy_leaf_12.jpg,0.0780,0.0008,0.4282,False,False,True,True
healthy,Healthy_leaf_120.jpg,0.3407,0.0010,0.0000,True,False,False,True
healthy,Healthy_leaf_121.jpg,0.3662,0.0017,0.0840,True,False,True,True
healthy,Healthy_leaf_121_jpg.rf.561586f1d537aa6fb87cbbc062696ded.jpg,0.3599,0.0016,0.0776,True,False,True,True
healthy,Healthy_leaf_121_jpg.rf.ae75fbaf3f3582f5f5b1706630bf74d6.jpg,0.3627,0.0010,0.0928,True,False,True,True
healthy,Healthy_leaf_122.jpg,0.4193,0.0021,0.0000,True,False,False,True
healthy,Healthy_leaf_123.jpg,0.3749,0.0018,0.0597,True,False,True,True
healthy,Healthy_leaf_13.jpg,0.1184,0.0010,0.2005,False,False,True,True
healthy,Healthy_leaf_13_jpg.rf.3a3762f72eb60331180dda839dc2ac31.jpg,0.0620,0.0000,0.2688,False,False,True,True
healthy,Healthy_leaf_13_jpg.rf.6dea4201412b0d171d033145e71c3aa4.jpg,0.0621,0.0001,0.2379,False,False,True,True
healthy,Healthy_leaf_14.jpg,0.2626,0.0022,0.1742,True,False,True,True
healthy,Healthy_leaf_14_jpg.rf.af2fe8576b48440d7c6a97ac285d0b19.jpg,0.1949,0.0013,0.2489,False,False,True,True
healthy,Healthy_leaf_14_jpg.rf.ddb95327bf3b2e8ef9dcf08e76de62b0.jpg,0.1778,0.0008,0.2512,False,False,True,True
healthy,Healthy_leaf_15.jpg,0.1657,0.0006,0.3023,False,False,True,True
healthy,Healthy_leaf_16.jpg,0.2470,0.0020,0.1935,False,False,True,True
healthy,Healthy_leaf_16_jpg.rf.995add8185fc67469802a3a5a9473a7e.jpg,0.1847,0.0009,0.2550,False,False,True,True
healthy,Healthy_leaf_16_jpg.rf.a8f6558ce96b0532ebf183b7e43c3ebb.jpg,0.1817,0.0005,0.2606,False,False,True,True
healthy,Healthy_leaf_17.jpg,0.1898,0.0013,0.2836,False,False,True,True
healthy,Healthy_leaf_17_jpg.rf.2978bcb31c30c5e863b555e48ed7b60d.jpg,0.1070,0.0006,0.2948,False,False,True,True
healthy,Healthy_leaf_17_jpg.rf.a328124ab02a2f1b6f7cf49a9c325e7a.jpg,0.1208,0.0003,0.2853,False,False,True,True
healthy,Healthy_leaf_18.jpg,0.2313,0.0023,0.1915,False,False,True,True
healthy,Healthy_leaf_19.jpg,0.2945,0.0020,0.1356,True,False,True,True
healthy,Healthy_leaf_19_jpg.rf.a9a979bc9898df89b0360fbd5833cf9a.jpg,0.2376,0.0003,0.1433,False,False,True,True
healthy,Healthy_leaf_19_jpg.rf.bf90576f14a57992a4068bd6fe87ce3c.jpg,0.2395,0.0003,0.2013,False,False,True,True
healthy,Healthy_leaf_1_jpg.rf.a85bae2940429fe4a52ddf1c03736b11.jpg,0.0767,0.0001,0.1548,False,False,True,True
healthy,Healthy_leaf_1_jpg.rf.fa25dc83949cbd8b52b7350c1988997a.jpg,0.0686,0.0001,0.1339,False,False,True,True
healthy,Healthy_leaf_2.jpg,0.1153,0.0008,0.2049,False,False,True,True
healthy,Healthy_leaf_20.jpg,0.2733,0.0012,0.1427,True,False,True,True
healthy,Healthy_leaf_20_jpg.rf.74bfed07c0af182974bf8b89324ceeb7.jpg,0.1908,0.0008,0.2038,False,False,True,True
healthy,Healthy_leaf_20_jpg.rf.d6620b782d865c3a00cf21fc0ea299d4.jpg,0.2148,0.0003,0.2056,False,False,True,True
healthy,Healthy_leaf_21.jpg,0.2018,0.0012,0.2672,False,False,True,True
healthy,Healthy_leaf_21_jpg.rf.a369b6093151b434476ef0b779ab3313.jpg,0.1524,0.0002,0.2198,False,False,True,True
healthy,Healthy_leaf_21_jpg.rf.ca3217ee6622de8c57399aba7968bcb4.jpg,0.1633,0.0003,0.2278,False,False,True,True
healthy,Healthy_leaf_22.jpg,0.2383,0.0012,0.2480,False,False,True,True
healthy,Healthy_leaf_23.jpg,0.2354,0.0020,0.2422,False,False,True,True
healthy,Healthy_leaf_23_jpg.rf.2bb63e7033bc718d8b983c450ecb57c6.jpg,0.2115,0.0012,0.2387,False,False,True,True
healthy,Healthy_leaf_23_jpg.rf.73c3b7e6ce283323dc423286667fc0b5.jpg,0.2177,0.0006,0.2364,False,False,True,True
healthy,Healthy_leaf_24.jpg,0.2786,0.0022,0.1954,True,False,True,True
healthy,Healthy_leaf_24_jpg.rf.2033b3d98c100d04cae6923645a75139.jpg,0.2227,0.0006,0.1732,False,False,True,True
healthy,Healthy_leaf_24_jpg.rf.e21023e9916b6e3aadd491d18e65fa89.jpg,0.2058,0.0004,0.1841,False,False,True,True
healthy,Healthy_leaf_25.jpg,0.2951,0.0023,0.1512,True,False,True,True
healthy,Healthy_leaf_25_jpg.rf.8cf8f18d21e955ac74a02cca15fb192e.jpg,0.1940,0.0003,0.2358,False,False,True,True
healthy,Healthy_leaf_25_jpg.rf.e6b5ce15a0d774635a7c09741965eee2.jpg,0.2345,0.0005,0.1623,False,False,True,True
healthy,Healthy_leaf_26.jpg,0.3332,0.0108,0.1064,True,False,True,True
healthy,Healthy_leaf_26_jpg.rf.07ed1c4a07315f2b57d31bb05f88c98a.jpg,0.3466,0.0027,0.1614,True,False,True,True
healthy,Healthy_leaf_26_jpg.rf.a7ccd22eefbc4a05978a3687bffc8be4.jpg,0.3818,0.0022,0.0984,True,False,True,True
healthy,Healthy_leaf_27.jpg,0.3168,0.0085,0.1396,True,False,True,True
healthy,Healthy_leaf_27_jpg.rf.72b1d2941d54dbc77dbe924bf09c8947.jpg,0.3599,0.0021,0.1618,True,False,True,True
healthy,Healthy_leaf_27_jpg.rf.cf98f1ea1394ecadbded1a8c0457a54a.jpg,0.3521,0.0022,0.1714,True,False,True,True
healthy,Healthy_leaf_28.jpg,0.3195,0.0095,0.1584,True,False,True,True
healthy,Healthy_leaf_29.jpg,0.2841,0.0101,0.1756,True,False,True,True
healthy,Healthy_leaf_2_jpg.rf.33a5777ad2ef2595a7f05e476eca8481.jpg,0.0524,0.0001,0.1707,False,False,True,True
healthy,Healthy_leaf_2_jpg.rf.d60283386bf31ebb517a1a0148eb1477.jpg,0.0197,0.0000,0.1346,False,False,True,True
healthy,Healthy_leaf_3.jpg,0.1197,0.0010,0.1425,False,False,True,True
healthy,Healthy_leaf_30.jpg,0.3320,0.0099,0.1055,True,False,True,True
healthy,Healthy_leaf_31.jpg,0.2544,0.0069,0.1957,True,False,True,True
healthy,Healthy_leaf_32.jpg,0.1907,0.0083,0.2244,False,False,True,True
healthy,Healthy_leaf_33.jpg,0.3231,0.0109,0.1247,True,False,True,True
healthy,Healthy_leaf_34.jpg,0.2668,0.0091,0.1715,True,False,True,True
healthy,Healthy_leaf_35.jpg,0.3610,0.0148,0.0521,True,False,True,True
healthy,Healthy_leaf_35_jpg.rf.430ceec920f4f2587fc9e1e75c974eb6.jpg,0.3801,0.0047,0.1048,True,False,True,True
healthy,Healthy_leaf_35_jpg.rf.44466f11533c15025b31eff3625f2380.jpg,0.3977,0.0047,0.1017,True,False,True,True
healthy,Healthy_leaf_36.jpg,0.2293,0.0411,0.1954,False,True,True,True
healthy,Healthy_leaf_36_jpg.rf.27afa315cb1a6e9af8a350cef80325ce.jpg,0.2467,0.0284,0.1795,False,True,True,True
healthy,Healthy_leaf_36_jpg.rf.fba6a21538394bb1ce92d91a32d788d0.jpg,0.2417,0.0284,0.1525,False,True,True,True
healthy,Healthy_leaf_37.jpg,0.2552,0.0493,0.1490,True,True,True,True
healthy,Healthy_leaf_37_jpg.rf.a36e51dc6a94943bf663a76ca8ac9f62.jpg,0.2610,0.0335,0.1582,True,True,True,True
healthy,Healthy_leaf_37_jpg.rf.a3df19d94fcb11cf3fce2c8eca6cfb52.jpg,0.2147,0.0167,0.1680,False,False,True,True
healthy,Healthy_leaf_38.jpg,0.2685,0.0474,0.0754,True,True,True,True
healthy,Healthy_leaf_38_jpg.rf.5c446fc2d17292118ff244a7b44aec4c.jpg,0.2550,0.0260,0.1360,True,True,True,True
healthy,Healthy_leaf_38_jpg.rf.f1d64df0f205d0364d380578d1599e96.jpg,0.2704,0.0270,0.1091,True,True,True,True
healthy,Healthy_leaf_39.jpg,0.2681,0.0385,0.0860,True,True,True,True
healthy,Healthy_leaf_39_jpg.rf.4bf730a0de48ca0efd8d3168da72eb91.jpg,0.2826,0.0236,0.1509,True,True,True,True
healthy,Healthy_leaf_39_jpg.rf.64f82677f28207cecb66ce75165e1b2b.jpg,0.2569,0.0254,0.1574,True,True,True,True
healthy,Healthy_leaf_3_jpg.rf.03b042454b3c4d0630f2836ee2442994.jpg,0.0775,0.0000,0.1803,False,False,True,True
healthy,Healthy_leaf_3_jpg.rf.48e67828d3c79dc2adea094605b4aef0.jpg,0.0652,0.0000,0.1639,False,False,True,True
healthy,Healthy_leaf_4.jpg,0.1496,0.0018,0.1739,False,False,True,True
healthy,Healthy_leaf_40.jpg,0.2550,0.0432,0.1155,True,True,True,True
healthy,Healthy_leaf_41.jpg,0.2617,0.0448,0.1080,True,True,True,True
healthy,Healthy_leaf_41_jpg.rf.b9ae904ac508966a7483499cbe1752d8.jpg,0.2556,0.0399,0.1260,True,True,True,True
healthy,Healthy_leaf_41_jpg.rf.bd939c201da50aa6e9e3426f9590063a.jpg,0.2590,0.0425,0.0994,True,True,True,True
healthy,Healthy_leaf_42.jpg,0.2576,0.0303,0.1690,True,True,True,True
healthy,Healthy_leaf_42_jpg.rf.12d22c00fe4ef227b779da77d0ccd09f.jpg,0.2858,0.0246,0.1169,True,True,True,True
healthy,Healthy_leaf_42_jpg.rf.74e42955723f372b98a6c438c318f438.jpg,0.2748,0.0226,0.1361,True,True,True,True
healthy,Healthy_leaf_43.jpg,0.2495,0.0236,0.1748,False,True,True,True
healthy,Healthy_leaf_43_jpg.rf.6af9ffda7bcc2f03a677d8ae5bc52761.jpg,0.2984,0.0137,0.1462,True,False,True,True
healthy,Healthy_leaf_43_jpg.rf.cabe4d168eac1df64059fce1e8e098a8.jpg,0.3186,0.0229,0.0988,True,True,True,True
healthy,Healthy_leaf_44.jpg,0.2593,0.0287,0.0911,True,True,True,True
healthy,Healthy_leaf_44_jpg.rf.7dab11d8fb1cd0deb864bda84cff4651.jpg,0.3073,0.0175,0.0824,True,False,True,True
healthy,Healthy_leaf_44_jpg.rf.e29dfc01e12123a39fd67fdf52c4a916.jpg,0.2976,0.0162,0.0993,True,False,True,True
healthy,Healthy_leaf_45.jpg,0.1615,0.0013,0.2517,False,False,True,True
healthy,Healthy_leaf_46.jpg,0.1579,0.0013,0.2785,False,False,True,True
healthy,Healthy_leaf_47.jpg,0.1714,0.0016,0.1905,False,False,True,True
healthy,Healthy_leaf_47_jpg.rf.07d98fb2ad375aa0e8007213aba5af5d.jpg,0.0823,0.0010,0.2708,False,False,True,True
healthy,Healthy_leaf_47_jpg.rf.f61678066bec4cb95b112ad2e6681a59.jpg,0.1111,0.0004,0.2352,False,False,True,True
healthy,Healthy_leaf_48.jpg,0.2792,0.2367,0.0923,True,True,True,True
healthy,Healthy_leaf_48_jpg.rf.42c118f09b2ae154027136f3812b6bd8.jpg,0.3685,0.1934,0.1081,True,True,True,True
healthy,Healthy_leaf_48_jpg.rf.ce5294b94c7da55efabaad3b4f5275af.jpg,0.4048,0.1795,0.0720,True,True,True,True
healthy,Healthy_leaf_49.jpg,0.2285,0.1020,0.1314,False,True,True,True
healthy,Healthy_leaf_49_jpg.rf.ecffd8c3c301aead42f5e3ed39e81734.jpg,0.2910,0.0821,0.0952,True,True,True,True
healthy,Healthy_leaf_49_jpg.rf.fc634bc7075d43022548ac125c6af6bb.jpg,0.3098,0.0712,0.0645,True,True,True,True
healthy,Healthy_leaf_4_jpg.rf.52a1af80c38741ae5c94bed6a969dc17.jpg,0.1245,0.0007,0.1944,False,False,True,True
healthy,Healthy_leaf_4_jpg.rf.d5646511017d2ea44e64c4921b0589e4.jpg,0.1498,0.0012,0.1614,False,False,True,True
healthy,Healthy_leaf_5.jpg,0.1923,0.0031,0.1626,False,False,True,True
healthy,Healthy_leaf_50.jpg,0.2586,0.1061,0.0423,True,True,True,True
healthy,Healthy_leaf_50_jpg.rf.e3b35ae1ba4f448ebe1c4c1c05201d4f.jpg,0.3368,0.0692,0.0466,True,True,True,True
healthy,Healthy_leaf_50_jpg.rf.f1944b9fa59e47ea10658e78ca9e7ac3.jpg,0.2860,0.0820,0.1040,True,True,True,True
healthy,Healthy_leaf_51.jpg,0.2475,0.0833,0.1081,False,True,True,True
healthy,Healthy_leaf_51_jpg.rf.596cc9f97a43a1ed7aca62d786afa202.jpg,0.2799,0.0568,0.1052,True,True,True,True
healthy,Healthy_leaf_51_jpg.rf.d95df4740a0ba24482ad87a063f15059.jpg,0.2827,0.0520,0.1276,True,True,True,True
healthy,Healthy_leaf_52.jpg,0.2902,0.0813,0.0786,True,True,True,True
healthy,Healthy_leaf_52_jpg.rf.b8a038ead921acada44f69c684ecc152.jpg,0.3420,0.0512,0.1197,True,True,True,True
healthy,Healthy_leaf_52_jpg.rf.ff696d4ddbad911aad897525cb42aa70.jpg,0.3648,0.0559,0.0781,True,True,True,True
healthy,Healthy_leaf_53.jpg,0.2814,0.0797,0.0702,True,True,True,True
healthy,Healthy_leaf_53_jpg.rf.4a89f3d075d1d53608deede860616c94.jpg,0.3264,0.0466,0.1197,True,True,True,True
healthy,Healthy_leaf_53_jpg.rf.e48d6f95e2c2f4333447d5e75bfbbdf4.jpg,0.3269,0.0462,0.1333,True,True,True,True
healthy,Healthy_leaf_54.jpg,0.2634,0.0726,0.0732,True,True,True,True
healthy,Healthy_leaf_55.jpg,0.2386,0.0766,0.1256,False,True,True,True
healthy,Healthy_leaf_55_jpg.rf.5e4fa158a95fd554619e7e593481f3c8.jpg,0.2895,0.0598,0.0939,True,True,True,True
healthy,Healthy_leaf_55_jpg.rf.66e06876dc6f9971036ab74ba9100aa3.jpg,0.2914,0.0542,0.1285,True,True,True,True
healthy,Healthy_leaf_56.jpg,0.2526,0.1005,0.1074,True,True,True,True
healthy,Healthy_leaf_56_jpg.rf.09fd593a29ff15effd1de4da14186d8d.jpg,0.3125,0.0807,0.1197,True,True,True,True
healthy,Healthy_leaf_56_jpg.rf.69c60e267038db58ef108a52b1214468.jpg,0.2793,0.0864,0.1237,True,True,True,True
healthy,Healthy_leaf_57.jpg,0.2532,0.0953,0.1261,True,True,True,True
healthy,Healthy_leaf_57_jpg.rf.39f7272910d236547de7934eb84927fc.jpg,0.2764,0.0774,0.1467,True,True,True,True
healthy,Healthy_leaf_57_jpg.rf.d456697fb8065d529ffd73d08bd2e56c.jpg,0.3106,0.0835,0.0913,True,True,True,True
healthy,Healthy_leaf_58.jpg,0.2843,0.0911,0.0506,True,True,True,True
healthy,Healthy_leaf_59.jpg,0.4742,0.0782,0.0959,True,True,True,True
healthy,Healthy_leaf_59_jpg.rf.123c4c8f8a87f720f937c7c75c7e4b4e.jpg,0.4560,0.0580,0.1615,True,True,True,True
healthy,Healthy_leaf_59_jpg.rf.3a844855e3ed499e91f4b7a00b425182.jpg,0.5507,0.0577,0.0866,True,True,True,True
healthy,Healthy_leaf_5_jpg.rf.4ff1ddb2ca584b8e085dafa9c3634e51.jpg,0.1408,0.0003,0.1189,False,False,True,True
healthy,Healthy_leaf_5_jpg.rf.8ee69a64e68e0f9309a89229a62a50ff.jpg,0.1475,0.0004,0.1518,False,False,True,True
healthy,Healthy_leaf_6.jpg,0.2101,0.0040,0.1135,False,False,True,True
healthy,Healthy_leaf_60.jpg,0.4512,0.0728,0.1468,True,True,True,True
healthy,Healthy_leaf_61.jpg,0.3585,0.0614,0.0998,True,True,True,True
healthy,Healthy_leaf_61_jpg.rf.39222540bfa7cc979b1fa29cf13df988.jpg,0.4188,0.0509,0.1248,True,True,True,True
healthy,Healthy_leaf_61_jpg.rf.8c4c6aa4890e4a849a657bb37d8cf429.jpg,0.4218,0.0517,0.1183,True,True,True,True
healthy,Healthy_leaf_62.jpg,0.2851,0.1817,0.1017,True,True,True,True
healthy,Healthy_leaf_63.jpg,0.1940,0.2047,0.1332,False,True,True,True
healthy,Healthy_leaf_64.jpg,0.2959,0.1964,0.0677,True,True,True,True
healthy,Healthy_leaf_64_jpg.rf.148ae4eeef875a2d284d9e236fd5f043.jpg,0.3588,0.1300,0.1205,True,True,True,True
healthy,Healthy_leaf_64_jpg.rf.fc41ce10ced3eedde2fe150f1c956874.jpg,0.3922,0.1368,0.0665,True,True,True,True
healthy,Healthy_leaf_65.jpg,0.3176,0.2815,0.1171,True,True,True,True
healthy,Healthy_leaf_66.jpg,0.2885,0.2946,0.1529,True,True,True,True
healthy,Healthy_leaf_66_jpg.rf.a4c16c242320a711c70a47fe23b33a92.jpg,0.3727,0.2651,0.1387,True,True,True,True
healthy,Healthy_leaf_66_jpg.rf.ca642ded20b5c11af4d84e9d0cf13e83.jpg,0.4041,0.2583,0.1366,True,True,True,True
healthy,Healthy_leaf_67.jpg,0.3265,0.2777,0.1174,True,True,True,True
healthy,Healthy_leaf_67_jpg.rf.07cbe975b05c3fbca0b53c380d74fd89.jpg,0.4350,0.1962,0.1730,True,True,True,True
healthy,Healthy_leaf_67_jpg.rf.1f702ddc0c18fbf255ec841fe6d1f523.jpg,0.4103,0.2086,0.1641,True,True,True,True
healthy,Healthy_leaf_68.jpg,0.3063,0.2643,0.1608,True,True,True,True
healthy,Healthy_leaf_68_jpg.rf.24062168c473cdaebcad25b8d77d6669.jpg,0.4380,0.2130,0.1258,True,True,True,True
healthy,Healthy_leaf_68_jpg.rf.cfb99740f3be874f1d924e07b7eb57a7.jpg,0.4257,0.2178,0.1361,True,True,True,True
healthy,Healthy_leaf_69.jpg,0.2318,0.1565,0.2499,False,True,True,True
healthy,Healthy_leaf_69_jpg.rf.95646de6e11c40571cee79a0d5245e2b.jpg,0.2706,0.0972,0.2498,True,True,True,True
healthy,Healthy_leaf_69_jpg.rf.f47e0b8ed63ad9812f5083fbb32808aa.jpg,0.2478,0.1101,0.2834,False,True,True,True
healthy,Healthy_leaf_6_jpg.rf.31aa99c8e3da07ff2d4b70e75cd737ab.jpg,0.1487,0.0007,0.1663,False,False,True,True
healthy,Healthy_leaf_6_jpg.rf.734e04333bb0025490fb6684fe624ad6.jpg,0.1317,0.0002,0.1105,False,False,True,True
healthy,Healthy_leaf_7.jpg,0.1605,0.0011,0.0108,False,False,False,False
healthy,Healthy_leaf_70.jpg,0.1910,0.1948,0.1852,False,True,True,True
healthy,Healthy_leaf_71.jpg,0.3188,0.1405,0.1854,True,True,True,True
healthy,Healthy_leaf_71_jpg.rf.d9f8e79b0b4db31724c3615fc78b049e.jpg,0.3564,0.0862,0.2203,True,True,True,True
healthy,Healthy_leaf_71_jpg.rf.e9f02a8f6e21711051f37b03d58860c2.jpg,0.3677,0.0902,0.1966,True,True,True,True
healthy,Healthy_leaf_72.jpg,0.3071,0.1399,0.1675,True,True,True,True
healthy,Healthy_leaf_73.jpg,0.3015,0.1242,0.2509,True,True,True,True
healthy,Healthy_leaf_74.jpg,0.0828,0.1620,0.1269,False,True,True,True
healthy,Healthy_leaf_74_jpg.rf.254a24e8570f3cbccb15d505c85a715a.jpg,0.1039,0.1533,0.1766,False,True,True,True
healthy,Healthy_leaf_74_jpg.rf.763c31eb5a535bb98c26231f7df4f473.jpg,0.1160,0.1674,0.1744,False,True,True,True
healthy,Healthy_leaf_75.jpg,0.0798,0.1459,0.2168,False,True,True,True
healthy,Healthy_leaf_75_jpg.rf.263539315fcb194af8879e722a4cce0a.jpg,0.1138,0.1697,0.1973,False,True,True,True
healthy,Healthy_leaf_75_jpg.rf.f14c44e66f5c41e488b773d7d74506ce.jpg,0.1097,0.1666,0.1878,False,True,True,True
healthy,Healthy_leaf_76.jpg,0.0745,0.1258,0.2162,False,True,True,True
healthy,Healthy_leaf_76_jpg.rf.7ca2506c49092a989fc5bd302393270f.jpg,0.1133,0.1618,0.1541,False,True,True,True
healthy,Healthy_leaf_76_jpg.rf.e75b97ef4da64d13fa71d418db25025f.jpg,0.1136,0.1624,0.1777,False,True,True,True
healthy,Healthy_leaf_77.jpg,0.0752,0.1083,0.2606,False,True,True,True
healthy,Healthy_leaf_77_jpg.rf.164fc0d971fa1b97b2b4cc3c28c51bd3.jpg,0.0958,0.1037,0.2045,False,True,True,True
healthy,Healthy_leaf_77_jpg.rf.d0ef158c34874bda2c3bce4be2a4dc2a.jpg,0.1030,0.1052,0.2379,False,True,True,True
healthy,Healthy_leaf_78.jpg,0.0851,0.1082,0.2078,False,True,True,True
healthy,Healthy_leaf_79.jpg,0.0859,0.1107,0.1719,False,True,True,True
healthy,Healthy_leaf_7_jpg.rf.536980f6c7831a0f0b4e9ebce7f74568.jpg,0.0925,0.0000,0.0691,False,False,True,True
healthy,Healthy_leaf_7_jpg.rf.c1dba42d0f12fdd6ed1b7551edf29ef7.jpg,0.0890,0.0002,0.1024,False,False,True,True
healthy,Healthy_leaf_8.jpg,0.1483,0.0008,0.0921,False,False,True,True
healthy,Healthy_leaf_80.jpg,0.0697,0.1049,0.2650,False,True,True,True
healthy,Healthy_leaf_80_jpg.rf.3e80ffc258fd265a7673eef122af5f76.jpg,0.0948,0.1009,0.2224,False,True,True,True
healthy,Healthy_leaf_80_jpg.rf.f6737cce43e8949bd0b28d9b01d4e8a0.jpg,0.0756,0.1002,0.2293,False,True,True,True
healthy,Healthy_leaf_81.jpg,0.0550,0.1318,0.2505,False,True,True,True
healthy,Healthy_leaf_81_jpg.rf.257b9a9fd4e7966e5f83d8cb3f33a615.jpg,0.0636,0.1216,0.2277,False,True,True,True
healthy,Healthy_leaf_81_jpg.rf.c97d5fe5199353fccad2497c25f1fca6.jpg,0.0537,0.1063,0.2177,False,True,True,True
healthy,Healthy_leaf_82.jpg,0.0792,0.1224,0.1785,False,True,True,True
healthy,Healthy_leaf_82_jpg.rf.8e755cd06780fe32ba6ce30ced9fa1a7.jpg,0.0820,0.0828,0.1906,False,True,True,True
healthy,Healthy_leaf_82_jpg.rf.96feb970512a55f53bcffebe8d5cc3fa.jpg,0.0975,0.1036,0.1653,False,True,True,True
healthy,Healthy_leaf_83.jpg,0.2269,0.2018,0.0604,False,True,True,True
healthy,Healthy_leaf_83_jpg.rf.7a30a22d1f2ea523d72c2b8c811bc1ab.jpg,0.2327,0.1406,0.1052,False,True,True,True
healthy,Healthy_leaf_83_jpg.rf.ebd4e1ee85706b8f21ae340dd48ca945.jpg,0.2337,0.1269,0.1279,False,True,True,True
healthy,Healthy_leaf_84.jpg,0.3047,0.0756,0.1270,True,True,True,True
healthy,Healthy_leaf_84_jpg.rf.31f62946d7cfebec3f5fa6abf8c14803.jpg,0.2677,0.0387,0.1179,True,True,True,True
healthy,Healthy_leaf_84_jpg.rf.6e3a6fa7943473e94db0018e0e3213ce.jpg,0.2726,0.0452,0.0784,True,True,True,True
healthy,Healthy_leaf_85.jpg,0.3606,0.0708,0.0017,True,True,False,True
healthy,Healthy_leaf_86.jpg,0.2878,0.0783,0.0406,True,True,True,True
healthy,Healthy_leaf_86_jpg.rf.042ab265377f011f5c3a898707dfb87b.jpg,0.2230,0.0409,0.0900,False,True,True,True
healthy,Healthy_leaf_86_jpg.rf.84deea99a6491b403a5d3dac3eec44da.jpg,0.2162,0.0364,0.0719,False,True,True,True
healthy,Healthy_leaf_87.jpg,0.3101,0.0497,0.0038,True,True,False,True
healthy,Healthy_leaf_87_jpg.rf.721384fc8176f76f74db09d5a81a63df.jpg,0.2857,0.0241,0.0058,True,True,False,True
healthy,Healthy_leaf_87_jpg.rf.d56b6647970e407e87ea0215c0ad9a97.jpg,0.2491,0.0186,0.0974,False,False,True,True
healthy,Healthy_leaf_88.jpg,0.2111,0.0123,0.1142,False,False,True,True
healthy,Healthy_leaf_89.jpg,0.2145,0.0211,0.0690,False,True,True,True
healthy,Healthy_leaf_89_jpg.rf.0ece61e9493925b3b66e272f4c06b1de.jpg,0.1489,0.0050,0.0688,False,False,True,True
healthy,Healthy_leaf_89_jpg.rf.c81aa2364ebd6ad501071c5dd3f0aa2b.jpg,0.1691,0.0086,0.0742,False,False,True,True
healthy,Healthy_leaf_8_jpg.rf.49770a799d6f732e6d0a44a86d56b8c4.jpg,0.0963,0.0004,0.0656,False,False,True,True
healthy,Healthy_leaf_8_jpg.rf.ec6cd5e2cdd4752cae3bd1496bdeb59f.jpg,0.0960,0.0002,0.0436,False,False,True,True
healthy,Healthy_leaf_9.jpg,0.1518,0.0010,0.0944,False,False,True,True
healthy,Healthy_leaf_90.jpg,0.2485,0.0224,0.0014,False,True,False,True
healthy,Healthy_leaf_90_jpg.rf.18d0cf5c9971acb8b2fdb3da473b03c3.jpg,0.2073,0.0085,0.0093,False,False,False,False
healthy,Healthy_leaf_90_jpg.rf.ea036bc5b8a362a582a970cfff9c8d49.jpg,0.1666,0.0075,0.0977,False,False,True,True
healthy,Healthy_leaf_91.jpg,0.2429,0.0201,0.0637,False,True,True,True
healthy,Healthy_leaf_92.jpg,0.2768,0.0209,0.0037,True,True,False,True
healthy,Healthy_leaf_92_jpg.rf.811e70d9c2a1dba6715edddfaef3480f.jpg,0.1828,0.0093,0.0832,False,False,True,True
healthy,Healthy_leaf_92_jpg.rf.fc3fbc6a8a9f625655a2afa5e37a1566.jpg,0.1964,0.0097,0.0375,False,False,True,True
healthy,Healthy_leaf_93.jpg,0.2046,0.0322,0.0715,False,True,True,True
healthy,Healthy_leaf_93_jpg.rf.09b2659869c1c656efc3d25721c44e23.jpg,0.1463,0.0204,0.0200,False,True,False,True
healthy,Healthy_leaf_93_jpg.rf.85147de91c396e8f9e81396793242c71.jpg,0.1592,0.0208,0.0279,False,True,True,True
healthy,Healthy_leaf_94.jpg,0.3583,0.0834,0.0901,True,True,True,True
healthy,Healthy_leaf_94_jpg.rf.117d9b15c6baf4186a5a506939da7576.jpg,0.3407,0.0477,0.0188,True,True,False,True
healthy,Healthy_leaf_94_jpg.rf.8be44fc83e81e451816001217fd4072d.jpg,0.3596,0.0458,0.0631,True,True,True,True
healthy,Healthy_leaf_95.jpg,0.3750,0.0820,0.0271,True,True,True,True
healthy,Healthy_leaf_95_jpg.rf.72b57c3a4485947607807604241b43c9.jpg,0.3424,0.0363,0.0613,True,True,True,True
healthy,Healthy_leaf_95_jpg.rf.bda28e8a360034a2f01fc32bc146240d.jpg,0.3532,0.0390,0.0414,True,True,True,True
healthy,Healthy_leaf_96.jpg,0.3780,0.0830,0.0037,True,True,False,True
healthy,Healthy_leaf_96_jpg.rf.1b1e62b66a66be569a0097d86b8c5b82.jpg,0.3373,0.0390,0.0468,True,True,True,True
healthy,Healthy_leaf_96_jpg.rf.29b705a30fe5cfada7a5d13957ea196e.jpg,0.3652,0.0542,0.0017,True,True,False,True
healthy,Healthy_leaf_96_jpg.rf.b8a22d1c0b2638bebd32f966f08cfda3.jpg,0.3630,0.0438,0.0016,True,True,False,True
healthy,Healthy_leaf_97.jpg,0.2744,0.0707,0.1072,True,True,True,True
healthy,Healthy_leaf_98.jpg,0.3405,0.0837,0.0028,True,True,False,True
healthy,Healthy_leaf_98_jpg.rf.1f4dfd38cfcfef9610f1396d97630e03.jpg,0.2755,0.0456,0.0438,True,True,True,True
healthy,Healthy_leaf_98_jpg.rf.bf24d00969fe9d7533af475d559edd19.jpg,0.2869,0.0514,0.0374,True,True,True,True
